ico_name,ticker,platform,token,country,hardcap,softcap,raised,ih_hardcap,ih_softcap,ih_raised,bounty_status,activy_status,twitter_status,bitcointalk_status,telegram_status,social_rating,profile_rating,team_rating_ib,team_rating_im,product_rating,vision_rating,icobench_rating,icomarks_rating,icobazaar_rating,aggregate_rating,date_ended
ESR Wallet,ESR,N/A,N/A,N/A,N/A,N/A,2749104 USD,N/A,N/A,100%,HIGH,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,-,-,-,3.0,2018-03-09
eHealth First (EHF),EHF,N/A,N/A,N/A,N/A,N/A,N/A,200000000,25000000000 USD,N/A,HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.4,7.4,4.2,N/A,2018-09-18
SprinkleCoin,SCOI,Ethereum,ERC20,Luxembourg,100000000 USD,5000000 USD,,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,8,Benchy,2.4,10,3.0,3.4,-,-,-,2.8,2018-10-20
Tomocoin,TMC,Ethereum,ERC20,Singapore,7500000 USD,N/A,8500000 USD,N/A,N/A,100%,-,-,-,-,-,8,Benchy,4.6,10,4.2,4.5,-,-,-,3.9,2018-03-20
PLACTAL,PLT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-06-30
TITANIUM,BAR,N/A,N/A,UK,N/A,N/A,N/A,3500000000,100000000 USD,100%,VERY HIGH,VERY HIGH,VERY HIGH,-,-,7,N/A,N/A,9,N/A,N/A,-,-,-,N/A,"Jan, 2018"
MoxyOne ICO,SPEND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.1,9.3,4.1,N/A,2018-03-10
Seele,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500000 ETH,79%,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,"Apr, 2018"
Monaco Estate ICO,MEST,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.7,7.4,3.3,N/A,2018-06-30
HybridBlock,HYB,N/A,N/A,N/A,50000000 USD,N/A,47830000 USD,N/A,5000000000 USD,100%,-,MEDIUM,MEDIUM,-,-,N/A,Benchy,5.0,N/A,4.7,4.7,-,-,-,4.2,2018-06-06
Lotus Core,LOTUS (LTS),N/A,N/A,N/A,16984 ETH,1000 ETH,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,N/A,Benchy,3.0,N/A,3.0,3.0,3.0,7.7,-,3.0,2018-04-21
Goldiam,GOL,Ethereum,ERC20,"Serbia, France",17000 ETH,2000 ETH,,1700000,200000 ETH,8%,MEDIUM,-,-,-,-,10,Benchy,4.0,10,4.0,4.0,3.5,9.0,-,3.5,2018-05-18
SPINDLE,SPD,N/A,N/A,N/A,1581000 ETH,60000 ETH,,60000000000,2300000000 USD,N/A,-,VERY HIGH,VERY HIGH,-,-,N/A,Benchy,4.1,N/A,3.4,3.8,-,-,-,3.7,2018-05-15
Monaco Estate ICO,MEST,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.7,7.4,3.3,N/A,2018-06-30
Lotus Core,LOTUS (LTS),N/A,N/A,N/A,16984 ETH,1000 ETH,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,N/A,Benchy,3.0,N/A,3.0,3.0,3.0,7.7,-,3.0,2018-04-21
ALLCHAIN,AIA,N/A,N/A,N/A,N/A,N/A,,N/A,2500000000 USD,7%,-,LOW,LOW,-,-,N/A,Benchy,2.0,N/A,2.0,2.0,2.5,7.0,-,2.5,2018-01-17
PlayBets ICO,PLT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.5,8.1,4.2,N/A,"Jun, 2018"
Trademindx ICO,TMX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.1,6.0,3.2,N/A,2018-06-02
blue-stellar ICO,BLS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-09-30
Payiza,PYZ,Ethereum,ERC20,India,22500000 USD,2000000 USD,,N/A,N/A,N/A,-,-,-,-,-,7,Benchy,N/A,9,N/A,N/A,3.0,7.9,-,3.0,2018-07-14
Origin Trail,TRACE,N/A,N/A,N/A,N/A,N/A,N/A,1790000,390000 ETH,100%,VERY LOW,VERY HIGH,VERY HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.8,N/A,-,N/A,2018-01-29
ALMBank (PreICO),AALM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.1,7.9,3.8,N/A,2018-02-28
Digital Ticks,DTX,N/A,N/A,N/A,30000000 USD,5700000 USD,30000000 USD,N/A,3000000000 USD,100%,MEDIUM,MEDIUM,MEDIUM,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,-,-,-,3.2,2018-06-15
Payiza,PYZ,Ethereum,ERC20,India,22500000 USD,2000000 USD,,N/A,N/A,N/A,-,-,-,-,-,7,Benchy,N/A,9,N/A,N/A,3.0,7.9,-,3.0,2018-07-14
ALMBank (PreICO),AALM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.1,7.9,3.8,N/A,2018-02-28
Digital Ticks,DTX,N/A,N/A,N/A,30000000 USD,5700000 USD,30000000 USD,N/A,3000000000 USD,100%,MEDIUM,MEDIUM,MEDIUM,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,-,-,-,3.2,2018-06-15
Bitproperty,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.8,7.7,3.4,N/A,2018-02-28
Kript,KRPT,Ethereum,ERC20,Singapore,40000 ETH,3000 ETH,,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,7,Benchy,3.0,10,3.4,4.0,3.3,8.1,1.9,3.3,2018-04-09
LaLa World,LALA,N/A,N/A,N/A,15000 ETH,N/A,20000000 USD,1500000,300000 ETH,43%,VERY HIGH,-,-,-,-,N/A,Benchy,3.6,N/A,3.6,3.6,-,-,-,3.2,2018-02-05
BitRent,,Ethereum,ERC20,UK,100000 ETH,3500 ETH,14627210 USD,N/A,N/A,100%,VERY HIGH,MEDIUM,MEDIUM,-,-,7,Benchy,3.0,8.1,3.1,4.2,-,-,-,3.4,2018-03-01
Retainly ICO,RETN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,VERY HIGH,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-04-26
Crypto Hunt ICO,CH,N/A,N/A,N/A,N/A,N/A,N/A,1500000000,1000000000 USD,16%,HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.9,8.4,4.2,N/A,2018-03-15
Geekzcode,GUT,Ethereum,ERC20,UK,N/A,N/A,,N/A,N/A,N/A,-,-,-,-,-,2,Benchy,N/A,1,N/A,N/A,-,-,-,2.4,2018-03-31
MetaMorph ICO,METM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-07-14
Articlex,ARTX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-08-20
Retainly ICO,RETN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,VERY HIGH,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-04-26
Crypto Hunt ICO,CH,N/A,N/A,N/A,N/A,N/A,N/A,1500000000,1000000000 USD,16%,HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.9,8.4,4.2,N/A,2018-03-15
FundRequest,FND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1500000000 USD,83%,LOW,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-02-14
LendingStar Exchange,LST,N/A,N/A,N/A,N/A,N/A,N/A,70000000,20000000 ETH,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-02-17
CFun,CFUN,N/A,N/A,N/A,15000000 USD,4500000 USD,15000000 USD,1500000000,450000000 USD,100%,HIGH,MEDIUM,MEDIUM,-,-,N/A,Benchy,4.0,N/A,4.0,4.0,-,-,-,2.7,2018-01-31
Healthureum,HHEM,Ethereum,ERC20,Estonia,N/A,15000000 USD,40000000 USD,N/A,N/A,N/A,LOW,LOW,LOW,-,-,10,Benchy,3.6,1,3.6,3.7,3.1,6.5,3.5,3.1,2018-03-16
Sandblock,SAT,Ethereum,ERC20,France,8000000 USD,2000000 USD,,N/A,N/A,N/A,LOW,HIGH,HIGH,-,-,9,Benchy,4.1,10,4.0,4.0,4.0,8.8,4.0,4.0,2018-06-30
JointEDU,JOI,Ethereum,ERC20,Thailand,N/A,N/A,,1700000000,200000000 USD,N/A,-,VERY LOW,VERY LOW,-,-,3,Benchy,N/A,1,N/A,N/A,2.0,3.7,-,2.0,2018-05-31
Odyfund,ODY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50000 USD,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-07-15
Libra Credit,LBA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,-,-,-,2.3,"Jun, 2018"
VirtualStaking,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-06-15
Buddy,BUD,N/A,N/A,N/A,60000 ETH,8000 ETH,N/A,N/A,1500000000 USD,N/A,VERY LOW,VERY HIGH,VERY HIGH,-,-,N/A,Benchy,3.5,N/A,3.3,3.1,2.9,9.3,-,2.9,2018-10-29
Crowd for Angels,ANGEL,N/A,N/A,N/A,"50,000,000 GBP",N/A,13734245 USD,N/A,5000000000 USD,N/A,-,MEDIUM,MEDIUM,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.9,7.4,-,2.9,2018-05-01
Graft Pre-ICO,GRF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,VERY HIGH,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,"Jan, 2018"
Requitix,RQX,Ethereum,"60,000,000 RQX (51%)",USA,50000 ETH,3000 ETH,,1000000,10000 ETH,N/A,LOW,-,-,-,-,7,Benchy,2.9,10,3.6,3.9,2.6,7.4,3.3,2.6,2018-03-31
LiveTree.Adept,SED,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.9,9.5,4.0,N/A,2018-04-01
VIEW,VIEW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-03-22
Equitybase,BASE,Ethereum,ERC20,Hong Kong,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,HIGH,HIGH,-,-,10,N/A,N/A,10,N/A,N/A,-,-,-,N/A,2018-04-30
Hatch Crypto,EGG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.9,4.8,-,N/A,2018-04-25
EXCHAIN by EnvisionX,EXT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.9,7.4,-,N/A,2018-06-24
Envion,EVN,N/A,N/A,N/A,N/A,N/A,100012279 USD,N/A,N/A,100%,VERY HIGH,VERY HIGH,VERY HIGH,-,-,N/A,Benchy,2.8,N/A,2.8,3.2,-,-,-,2.8,2018-01-14
Betrium,BTRM,Ethereum,ERC20,Russia,125000 ETH,5000 ETH,1482000 USD,N/A,N/A,100%,VERY HIGH,LOW,LOW,-,-,8,Benchy,3.2,6.9,3.1,3.9,-,-,-,3.2,2018-05-14
REANIMATOR,RNM,N/A,N/A,N/A,1960000 USD,980000 USD,2673249 USD,196000000,98000000 USD,22%,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.7,N/A,-,2.7,2018-09-05
Envion,EVN,N/A,N/A,N/A,N/A,N/A,100012279 USD,N/A,N/A,100%,VERY HIGH,VERY HIGH,VERY HIGH,-,-,N/A,Benchy,2.8,N/A,2.8,3.2,-,-,-,2.8,2018-01-14
ArchiCoin,ARCHI,Ethereum,ERC20,Russia,20000000 USD,N/A,,70000000,2000000000 USD,16%,VERY HIGH,MEDIUM,MEDIUM,-,-,8,Benchy,3.0,10,2.0,4.0,2.9,8.3,4.0,2.9,2018-09-05
Habibicoin,HBB,Ethereum,ERC20,UAE,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,10,N/A,N/A,1,N/A,N/A,3.4,5.8,-,N/A,2018-07-18
Bananacoin,BCO,Ethereum,ERC20,Laos,N/A,N/A,N/A,732400000,200000000 USD,28%,VERY HIGH,LOW,LOW,-,-,7,N/A,N/A,1,N/A,N/A,-,-,-,N/A,2018-02-28
Naviaddress,NAVI,Ethereum,ERC20,Cyprus,20000000 USD,N/A,16900000 USD,N/A,2500000000 USD,N/A,-,HIGH,HIGH,-,-,9,Benchy,4.4,10,3.9,4.4,-,-,-,4.0,2018-03-31
WIKIBITS,WIKI,Ethereum,ERC-20,N/A,N/A,N/A,,N/A,N/A,N/A,LOW,-,-,-,-,6,Benchy,N/A,1,N/A,N/A,2.8,4.9,3.2,2.8,2018-03-31
Dragonglass,DGS,N/A,N/A,N/A,30000 ETH,N/A,1000000 USD,N/A,1352070000 USD,1%,VERY LOW,LOW,LOW,-,-,N/A,Benchy,3.6,N/A,3.2,3.1,-,-,-,3.4,2018-12-31
DeepWater Treasure Recovery,DWT,N/A,N/A,N/A,282000000 USD,34000000 USD,,N/A,N/A,N/A,MEDIUM,VERY LOW,VERY LOW,-,-,N/A,Benchy,4.0,N/A,3.0,3.0,2.5,7.6,-,2.5,2018-03-14
SCAM Network,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-04-30
Anti Derivative,ADVT,N/A,N/A,N/A,50000000 USD,100000 USD,,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.8,2.6,-,2.8,2018-10-15
BERITH,BRT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-04-27
GLUON,GLU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LOW,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.9,8.3,-,N/A,2018-03-01
SOFIN,SOFIN,N/A,N/A,Russia,9500000 USD,1000000 USD,1302414 USD,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,9,Benchy,3.5,9,3.7,3.7,3.7,7.7,3.1,3.7,2018-07-15
Live Stars,LIVE,N/A,N/A,N/A,5000000 USD,500000 USD,2518564 USD,N/A,N/A,100%,LOW,MEDIUM,MEDIUM,-,-,N/A,Benchy,2.6,N/A,3.5,3.9,-,-,-,3.0,2018-02-15
UnitedFans ICO,,N/A,N/A,N/A,N/A,N/A,N/A,2000000000,100000000 USD,25%,VERY LOW,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.0,8.9,3.2,N/A,2018-09-30
BFEX,BFEX,Ethereum,ERC223,Hong Kong,36000000 USD,12000000 USD,,3600000000,1200000000 USD,28%,LOW,VERY HIGH,VERY HIGH,-,-,8,Benchy,N/A,10,N/A,N/A,3.2,8.9,-,3.2,2018-08-31
Synthium Health,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.2,7.7,4.0,N/A,2018-02-28
BCShop,BCS,Ethereum,ERC20,N/A,60000 ETH,N/A,1725500200000000000 ETH,N/A,N/A,N/A,HIGH,HIGH,HIGH,-,-,7,Benchy,3.1,6.2,3.2,3.5,3.1,7.4,3.5,3.1,2018-01-31
Live Stars,LIVE,N/A,N/A,N/A,5000000 USD,500000 USD,2518564 USD,N/A,N/A,100%,LOW,MEDIUM,MEDIUM,-,-,N/A,Benchy,2.6,N/A,3.5,3.9,-,-,-,3.0,2018-02-15
UnitedFans ICO,,N/A,N/A,N/A,N/A,N/A,N/A,2000000000,100000000 USD,25%,VERY LOW,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.0,8.9,3.2,N/A,2018-09-30
Kerberos Coin ICO (KRC),KRC,N/A,N/A,N/A,N/A,N/A,N/A,120000000,50000000 USD,N/A,HIGH,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.3,6.1,-,N/A,2018-05-01
TRUST CASH,TRUSTC,N/A,N/A,N/A,120000000 USD,60000000 USD,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.4,3.8,-,2.4,2018-05-17
BFEX,BFEX,Ethereum,ERC223,Hong Kong,36000000 USD,12000000 USD,,3600000000,1200000000 USD,28%,LOW,VERY HIGH,VERY HIGH,-,-,8,Benchy,N/A,10,N/A,N/A,3.2,8.9,-,3.2,2018-08-31
Gimmer,GMR,Ethereum,"Available for sale 100,000,000 GMR (90%)",Gibraltar,"30,000,000","12,000,000",N/A,N/A,3030000000 USD,9%,VERY HIGH,MEDIUM,MEDIUM,-,-,8,Benchy,2.9,8.1,3.1,3.1,-,-,-,3.2,2018-02-28
Inspeer,INSP,N/A,N/A,Cyprus,30000000 USD,N/A,7000000 USD,N/A,N/A,N/A,HIGH,LOW,LOW,-,-,7,Benchy,4.5,10,3.4,3.5,3.4,7.6,4.0,3.4,2018-02-05
Gimmer,GMR,Ethereum,"100,000,000 GMR (90%)",Gibraltar,"30,000,000","12,000,000",N/A,N/A,3030000000 USD,9%,VERY HIGH,MEDIUM,MEDIUM,-,-,8,Benchy,2.9,8.1,3.1,3.1,-,-,-,3.2,2018-02-28
Inspeer,INSP,N/A,N/A,Cyprus,30000000 USD,N/A,7000000 USD,N/A,N/A,N/A,HIGH,LOW,LOW,-,-,7,Benchy,4.5,10,3.4,3.5,3.4,7.6,4.0,3.4,2018-02-05
Giftz.io (PreICO),,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.3,5.2,3.8,N/A,2018-02-24
PUBLIQ ICO,PBQ,N/A,N/A,N/A,N/A,N/A,N/A,150000,"375.00 BTC",35%,-,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.4,7.9,4.0,N/A,2018-02-15
Virtonomics,,Ethereum,ERC20,Russia,N/A,N/A,N/A,N/A,100000000 USD,N/A,MEDIUM,VERY LOW,VERY LOW,-,-,8,Benchy,2.0,2,3.1,4.0,2.2,7.7,2.8,2.6,2018-05-31
Nodelancer,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500000 ETH,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-05-01
Weis,,Ethereum,ERC-20,Singapore,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,1,N/A,N/A,10,N/A,N/A,N/A,N/A,-,N/A,2018-06-15
Engyo,ENGYO,Ethereum,ERC20,Romania,1500 ETH,1000 ETH,,N/A,N/A,N/A,-,-,-,-,-,1,Benchy,N/A,1,N/A,N/A,2.9,3.0,-,2.9,2018-07-15
Argyle,RGL,Ethereum,ERC20,N/A,27000000 USD,15000000 USD,,N/A,N/A,N/A,-,-,-,-,LOW,6,Benchy,1.0,7,1.0,1.0,2.7,7.0,-,2.7,2018-12-18
TokenPay,TPAY,N/A,N/A,N/A,"5,000 BTC",N/A,24243811 USD,N/A,"5 000.00 BTC",15%,HIGH,VERY HIGH,VERY HIGH,-,-,N/A,Benchy,3.7,N/A,3.2,3.5,-,-,-,3.1,2018-01-17
Box2Table,B2C,Ethereum,ERC20,United States,41000000 USD,5000000 USD,,7000000,50000000 USD,N/A,MEDIUM,-,-,-,-,8,Benchy,N/A,6,N/A,N/A,3.0,7.6,-,3.0,2018-06-15
Borneo First,BMG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,300000000 USD,98%,-,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.2,8.8,-,N/A,2018-11-17
TokenPay,TPAY,N/A,N/A,N/A,"5,000 BTC",N/A,24243811 USD,N/A,"5 000.00 BTC",15%,HIGH,VERY HIGH,VERY HIGH,-,-,N/A,Benchy,3.7,N/A,3.2,3.5,-,-,-,3.1,2018-01-17
Districts,3DC,Separate blockchain,"150,000,000 3DC (75%)",N/A,"150,000,000","30,000,000",10300000 USD,15000000000,3000000000 USD,34%,HIGH,-,-,-,-,9,Benchy,3.8,10,3.7,3.4,3.3,8.4,3.7,3.3,2018-01-31
HUYUcoin,HUYU,Waves,Waves,South Africa,"650,000,000",N/A,,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,2,Benchy,N/A,1,N/A,N/A,2.6,3.7,-,2.6,2018-06-30
Etherbanking (EBC),,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-03-10
Storiqa ICO,STQ,N/A,N/A,N/A,N/A,N/A,N/A,9000000,"30 000.00",100%,HIGH,VERY HIGH,VERY HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-02-13
Tesoro,ORO,Ethereum,ERC20,United Arab Emirates,N/A,N/A,5000000 USD,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,4,Benchy,1.0,10,1.0,1.0,2.4,6.2,-,2.4,2018-05-30
GRAPHGRAIL,GAI,Ethereum,"100,000,000 GAI (50%)",British Virgin Islands,N/A,N/A,N/A,N/A,N/A,100%,MEDIUM,LOW,LOW,-,-,7,N/A,N/A,1,N/A,N/A,2.8,5.4,3.5,N/A,2018-04-15
Silent Notary,SNTR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-03-15
Storiqa ICO,STQ,N/A,N/A,N/A,N/A,N/A,N/A,9000000,"30 000.00",100%,HIGH,VERY HIGH,VERY HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-02-13
Genaro Support Program,GNX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6781250 ETH,5%,-,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-01-16
AlfaToken,ALFA,Ethereum,"2,450,000 ALFA",Singapore,7000000 USD,500000 USD,N/A,N/A,N/A,N/A,HIGH,LOW,LOW,-,-,7,Benchy,5.0,8,4.0,4.0,3.3,7.9,-,3.3,2018-04-22
EMU Project,EMU,N/A,N/A,N/A,N/A,"5,000,000",557250 USD,N/A,N/A,N/A,MEDIUM,VERY LOW,VERY LOW,-,-,N/A,Benchy,3.7,N/A,3.7,3.7,3.1,6.5,3.3,3.1,2018-03-15
BlockMesh,MESH,Ethereum,ERC20,Mauritius,10000000 USD,1000000 USD,3486451 USD,1000000000,1000000000 USD,5%,-,VERY HIGH,VERY HIGH,-,-,9,Benchy,5.0,5,3.4,4.0,-,-,-,3.6,2018-04-30
Fan Controlled Football League (FCFL),FAN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,VERY HIGH,VERY HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.5,8.3,3.9,N/A,2018-02-02
TruePlay ICO,WINCOIN/WNC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.2,8.9,-,N/A,"May, 2018"
Zealeum,ZEAL,Ethereum,ERC20,UK,50000000 USD,5000000 USD,,N/A,N/A,N/A,MEDIUM,LOW,LOW,-,-,7,Benchy,N/A,7,N/A,N/A,3.5,7.1,-,3.5,2018-09-01
Tesoro,ORO,Ethereum,ERC20,United Arab Emirates,N/A,N/A,5000000 USD,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,4,Benchy,1.0,10,1.0,1.0,2.4,6.2,-,2.4,2018-05-30
Storiqa ICO,STQ,N/A,N/A,N/A,N/A,N/A,N/A,9000000,"30 000.00",100%,HIGH,VERY HIGH,VERY HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-02-13
Bitcomo,BM,Waves,"Available for sale:122,400,000 BM (72%)",Singapore,N/A,N/A,3731609 USD,5100000000,3264000000 USD,33%,VERY HIGH,-,-,-,-,6,Benchy,3.7,6,3.4,3.4,-,-,-,3.1,2018-02-16
TokenSpeed,TSP,Waves,Waves,Singapore,N/A,N/A,654000 USD,N/A,N/A,N/A,MEDIUM,LOW,LOW,-,-,7,Benchy,1.0,1,2.0,3.0,1.8,4.7,-,1.8,2018-05-11
BCDiploma,BCDT,N/A,N/A,N/A,12500 ETH,1800 ETH,1670922180000000000 ETH,N/A,180000 ETH,100%,HIGH,LOW,LOW,-,-,N/A,Benchy,4.1,N/A,3.7,4.1,-,-,-,3.5,2018-01-15
MST COIN,MST,N/A,N/A,N/A,14500000 USD,3625000 USD,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.6,5.8,-,2.6,2018-05-09
DocTailor,DOCT,Ethereum,ERC20,United Kingdom,40000000 USD,1000000 USD,N/A,N/A,N/A,N/A,HIGH,VERY LOW,VERY LOW,-,-,10,Benchy,2.6,8,2.7,2.6,-,-,-,2.6,2018-05-31
BCDiploma,BCDT,N/A,N/A,N/A,12500 ETH,1800 ETH,1670922180000000000 ETH,N/A,180000 ETH,100%,HIGH,LOW,LOW,-,-,N/A,Benchy,4.1,N/A,3.7,4.1,-,-,-,3.5,2018-01-15
